Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Type,Gender,Age_Group,City,State,Region,Store_ID,Store_Name,Salesperson,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Order_Status,Target
ORD0100105,2025-04-15,C03053,"Customer 03053",Regular,Other,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Rohan,P003,"Denim Jeans",Apparel,Men,2,1999.00,0.15,3398.30,2360.00,1038.30,UPI,Completed,3495.99
ORD0100106,2025-04-08,C04483,"Customer 04483",Regular,Female,26-35,Ranchi,Jharkhand,East,ST016,"Ranchi Main Road",Meera,P007,"Running Shoes",Footwear,Sports,2,2499.00,0.05,4748.10,3000.00,1748.10,"Net Banking",Completed,4608.48
ORD0100107,2025-04-14,C01252,"Customer 01252",Regular,Female,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Diya,P004,"Women Kurti",Apparel,Women,2,1199.00,0.00,2398.00,1380.00,1018.00,UPI,Completed,2337.66
ORD0100108,2025-04-23,C03796,"Customer 03796",Regular,Female,36-45,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Diya,P013,"Yoga Mat","Sports & Fitness",Fitness,2,699.00,0.00,1398.00,720.00,678.00,"Net Banking",Completed,1315.66
ORD0100109,2025-04-28,C03823,"Customer 03823",Regular,Female,18-25,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Vikram,P019,"Table Lamp","Home & Lifestyle",Home,4,1299.00,0.05,4936.20,2840.00,2096.20,Card,Completed,4995.81
ORD0100110,2025-04-25,C04303,"Customer 04303",Corporate,Female,36-45,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Ananya,P020,"Cushion Set","Home & Lifestyle",Home,2,799.00,0.00,1598.00,820.00,778.00,UPI,Completed,1557.64
ORD0100111,2025-04-30,C03390,"Customer 03390",Regular,Female,36-45,Delhi,Delhi,North,ST005,"Delhi South Ex",Meera,P008,"Casual Sneakers",Footwear,Unisex,1,2199.00,0.05,2089.05,1300.00,789.05,UPI,Completed,2147.98
ORD0100112,2025-04-08,C01781,"Customer 01781",Regular,Female,18-25,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Ananya,P004,"Women Kurti",Apparel,Women,3,1199.00,0.00,3597.00,2070.00,1527.00,Card,Completed,3735.96
ORD0100113,2025-04-21,C02605,"Customer 02605",Regular,Female,36-45,Surat,Gujarat,West,ST004,"Surat Ring Road",Kabir,P008,"Casual Sneakers",Footwear,Unisex,1,2199.00,0.03,2133.03,1300.00,833.03,UPI,Completed,2161.93
ORD0100114,2025-04-16,C03689,"Customer 03689",Regular,Female,36-45,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Rohan,P016,Backpack,Bags,Unisex,1,1499.00,0.08,1379.08,820.00,559.08,Wallet,Completed,1329.67
ORD0100115,2025-04-13,C04889,"Customer 04889",Regular,Female,36-45,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Rohan,P004,"Women Kurti",Apparel,Women,1,1199.00,0.03,1163.03,690.00,473.03,UPI,Returned,1164.63
ORD0100116,2025-04-18,C01725,"Customer 01725",Regular,Female,18-25,Pune,Maharashtra,West,ST002,"Pune FC Road",Diya,P019,"Table Lamp","Home & Lifestyle",Home,3,1299.00,0.00,3897.00,2130.00,1767.00,UPI,Completed,3742.32
ORD0100117,2025-04-15,C05102,"Customer 05102",Regular,Male,36-45,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Vikram,P006,"Leather Wallet",Accessories,Men,1,799.00,0.03,775.03,420.00,355.03,UPI,Completed,824.99
ORD0100118,2025-04-21,C02785,"Customer 02785",Corporate,Male,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Ananya,P020,"Cushion Set","Home & Lifestyle",Home,1,799.00,0.03,775.03,410.00,365.03,UPI,Completed,808.06
ORD0100119,2025-04-24,C05038,"Customer 05038",Corporate,Female,26-35,Ranchi,Jharkhand,East,ST016,"Ranchi Main Road",Vikram,P016,Backpack,Bags,Unisex,3,1499.00,0.00,4497.00,2460.00,2037.00,Cash,Completed,4491.97
ORD0100120,2025-04-26,C03720,"Customer 03720",Regular,Female,36-45,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Ishita,P016,Backpack,Bags,Unisex,3,1499.00,0.05,4272.15,2460.00,1812.15,Card,Completed,4590.31
ORD0100121,2025-04-25,C01678,"Customer 01678",Regular,Male,36-45,Pune,Maharashtra,West,ST002,"Pune FC Road",Aarav,P005,"Women Handbag",Accessories,Women,1,1799.00,0.05,1709.05,980.00,729.05,Cash,Completed,1721.84
ORD0100122,2025-04-28,C00449,"Customer 00449",Regular,Male,18-25,Delhi,Delhi,North,ST005,"Delhi South Ex",Rohan,P001,"Premium T-Shirt",Apparel,Men,2,899.00,0.00,1798.00,1040.00,758.00,UPI,Returned,1748.67
ORD0100123,2025-04-28,C04688,"Customer 04688",Regular,Female,36-45,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Diya,P007,"Running Shoes",Footwear,Sports,3,2499.00,0.03,7272.09,4500.00,2772.09,Wallet,Completed,6801.40
ORD0100124,2025-04-28,C00082,"Customer 00082",Regular,Female,56+,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Vikram,P005,"Women Handbag",Accessories,Women,1,1799.00,0.03,1745.03,980.00,765.03,UPI,Completed,1757.24
ORD0100125,2025-04-13,C01407,"Customer 01407",Corporate,Female,18-25,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Diya,P001,"Premium T-Shirt",Apparel,Men,3,899.00,0.03,2616.09,1560.00,1056.09,"Net Banking",Completed,2766.95
ORD0100126,2025-04-09,C01481,"Customer 01481",Regular,Female,46-55,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Meera,P009,"Kids Sandals",Footwear,Kids,2,999.00,0.05,1898.10,1120.00,778.10,UPI,Completed,2009.47
ORD0100127,2025-04-29,C01080,"Customer 01080",Regular,Male,36-45,Pune,Maharashtra,West,ST002,"Pune FC Road",Meera,P007,"Running Shoes",Footwear,Sports,2,2499.00,0.03,4848.06,3000.00,1848.06,Cash,Completed,4929.17
ORD0100128,2025-04-15,C03599,"Customer 03599",Regular,Male,36-45,Pune,Maharashtra,West,ST002,"Pune FC Road",Ishita,P012,"Smart Watch",Electronics,Wearables,2,3499.00,0.03,6788.06,4260.00,2528.06,Card,Completed,6672.32
ORD0100129,2025-04-13,C04515,"Customer 04515",Corporate,Male,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Meera,P011,"Wireless Earbuds",Electronics,Audio,2,2299.00,0.08,0.00,2720.00,0.00,UPI,Cancelled,0.00
ORD0100130,2025-04-01,C04184,"Customer 04184",Corporate,Female,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Ananya,P002,"Casual Shirt",Apparel,Men,1,1299.00,0.00,1299.00,760.00,539.00,UPI,Completed,1353.48
ORD0100131,2025-04-25,C03681,"Customer 03681",Regular,Male,46-55,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Aarav,P020,"Cushion Set","Home & Lifestyle",Home,2,799.00,0.05,1518.10,820.00,698.10,Card,Completed,1496.63
ORD0100132,2025-04-07,C02704,"Customer 02704",Regular,Female,26-35,Jaipur,Rajasthan,North,ST007,"Jaipur MI Road",Vikram,P003,"Denim Jeans",Apparel,Men,1,1999.00,0.05,1899.05,1180.00,719.05,UPI,Completed,1891.83
ORD0100133,2025-04-09,C04311,"Customer 04311",Regular,Female,18-25,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Rohan,P008,"Casual Sneakers",Footwear,Unisex,2,2199.00,0.03,4266.06,2600.00,1666.06,Card,Completed,4389.34
ORD0100134,2025-04-24,C03757,"Customer 03757",Regular,Female,36-45,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Aarav,P009,"Kids Sandals",Footwear,Kids,1,999.00,0.08,919.08,560.00,359.08,Card,Completed,974.47
ORD0100135,2025-04-01,C01759,"Customer 01759",Regular,Female,18-25,Kochi,Kerala,South,ST012,"Kochi MG Road",Vikram,P016,Backpack,Bags,Unisex,3,1499.00,0.05,4272.15,2460.00,1812.15,Cash,Completed,4471.07
ORD0100136,2025-04-12,C02600,"Customer 02600",Corporate,Male,36-45,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Aarav,P002,"Casual Shirt",Apparel,Men,1,1299.00,0.05,1234.05,760.00,474.05,Wallet,Completed,1139.75
ORD0100137,2025-04-08,C02551,"Customer 02551",Regular,Female,36-45,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Meera,P008,"Casual Sneakers",Footwear,Unisex,2,2199.00,0.05,4178.10,2600.00,1578.10,UPI,Returned,3926.99
ORD0100138,2025-04-24,C03854,"Customer 03854",Corporate,Male,46-55,Surat,Gujarat,West,ST004,"Surat Ring Road",Ishita,P011,"Wireless Earbuds",Electronics,Audio,1,2299.00,0.08,2115.08,1360.00,755.08,UPI,Completed,2234.46
ORD0100139,2025-04-11,C02747,"Customer 02747",Regular,Male,36-45,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Diya,P004,"Women Kurti",Apparel,Women,2,1199.00,0.15,2038.30,1380.00,658.30,UPI,Completed,2147.17
ORD0100140,2025-04-19,C02293,"Customer 02293",Corporate,Male,18-25,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Kabir,P011,"Wireless Earbuds",Electronics,Audio,2,2299.00,0.05,4368.10,2720.00,1648.10,Cash,Completed,4290.39
ORD0100141,2025-04-17,C01502,"Customer 01502",Corporate,Male,26-35,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Diya,P018,Sunglasses,Accessories,Unisex,3,999.00,0.10,2697.30,1560.00,1137.30,Wallet,Completed,2733.67
ORD0100142,2025-04-08,C04405,"Customer 04405",Regular,Female,36-45,Delhi,Delhi,North,ST005,"Delhi South Ex",Diya,P020,"Cushion Set","Home & Lifestyle",Home,1,799.00,0.00,799.00,410.00,389.00,Wallet,Completed,850.88
ORD0100143,2025-04-03,C00231,"Customer 00231",Regular,Female,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Diya,P001,"Premium T-Shirt",Apparel,Men,1,899.00,0.05,854.05,520.00,334.05,Wallet,Completed,910.29
ORD0100144,2025-04-03,C04251,"Customer 04251",Regular,Male,56+,Kochi,Kerala,South,ST012,"Kochi MG Road",Diya,P004,"Women Kurti",Apparel,Women,2,1199.00,0.00,2398.00,1380.00,1018.00,"Net Banking",Completed,2506.62
ORD0100145,2025-04-01,C01199,"Customer 01199",Corporate,Male,36-45,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Aarav,P005,"Women Handbag",Accessories,Women,4,1799.00,0.00,7196.00,3920.00,3276.00,Wallet,Completed,6861.63
ORD0100146,2025-04-27,C00115,"Customer 00115",Regular,Female,18-25,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Meera,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.05,2374.05,1500.00,874.05,UPI,Completed,2461.52
ORD0100147,2025-04-05,C01414,"Customer 01414",Regular,Female,46-55,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Meera,P004,"Women Kurti",Apparel,Women,1,1199.00,0.08,1103.08,690.00,413.08,Wallet,Completed,1032.68
ORD0100148,2025-04-10,C04407,"Customer 04407",Regular,Male,18-25,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Diya,P003,"Denim Jeans",Apparel,Men,1,1999.00,0.03,1939.03,1180.00,759.03,Cash,Completed,2061.25
ORD0100149,2025-04-07,C00993,"Customer 00993",Regular,Female,18-25,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Kabir,P019,"Table Lamp","Home & Lifestyle",Home,2,1299.00,0.05,2468.10,1420.00,1048.10,UPI,Completed,2329.55
ORD0100150,2025-04-26,C02348,"Customer 02348",Regular,Female,36-45,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Rohan,P018,Sunglasses,Accessories,Unisex,1,999.00,0.05,949.05,520.00,429.05,UPI,Completed,973.70
ORD0100151,2025-04-09,C01042,"Customer 01042",Regular,Female,46-55,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Diya,P001,"Premium T-Shirt",Apparel,Men,3,899.00,0.03,2616.09,1560.00,1056.09,UPI,Completed,2662.24
ORD0100152,2025-04-28,C00012,"Customer 00012",Regular,Male,26-35,Kochi,Kerala,South,ST012,"Kochi MG Road",Diya,P006,"Leather Wallet",Accessories,Men,1,799.00,0.03,775.03,420.00,355.03,Cash,Completed,809.37
ORD0100153,2025-04-07,C03677,"Customer 03677",Regular,Female,26-35,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Kabir,P007,"Running Shoes",Footwear,Sports,1,2499.00,0.03,2424.03,1500.00,924.03,Card,Completed,2444.03
ORD0100154,2025-04-09,C04826,"Customer 04826",Corporate,Female,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Aarav,P004,"Women Kurti",Apparel,Women,1,1199.00,0.03,1163.03,690.00,473.03,UPI,Completed,1081.07
ORD0100155,2025-04-08,C03066,"Customer 03066",Corporate,Female,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Diya,P011,"Wireless Earbuds",Electronics,Audio,2,2299.00,0.05,4368.10,2720.00,1648.10,Cash,Completed,4511.97
ORD0100156,2025-04-12,C02037,"Customer 02037",Regular,Female,26-35,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Kabir,P012,"Smart Watch",Electronics,Wearables,2,3499.00,0.00,6998.00,4260.00,2738.00,UPI,Completed,6867.17
ORD0100157,2025-04-02,C03047,"Customer 03047",Corporate,Female,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Aarav,P016,Backpack,Bags,Unisex,1,1499.00,0.00,1499.00,820.00,679.00,Cash,Completed,1455.90
ORD0100158,2025-04-01,C02351,"Customer 02351",Regular,Male,36-45,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Aarav,P014,"Fitness Band","Sports & Fitness",Fitness,4,1899.00,0.05,7216.20,4480.00,2736.20,Cash,Completed,7783.88
ORD0100159,2025-04-16,C00541,"Customer 00541",Corporate,Female,46-55,Jaipur,Rajasthan,North,ST007,"Jaipur MI Road",Ishita,P010,"Bluetooth Speaker",Electronics,Audio,1,1599.00,0.05,1519.05,920.00,599.05,Wallet,Completed,1541.02
ORD0100160,2025-04-23,C02861,"Customer 02861",Regular,Female,26-35,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Vikram,P012,"Smart Watch",Electronics,Wearables,2,3499.00,0.03,6788.06,4260.00,2528.06,UPI,Completed,7016.92
ORD0100161,2025-04-23,C00077,"Customer 00077",Regular,Female,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Vikram,P005,"Women Handbag",Accessories,Women,2,1799.00,0.00,3598.00,1960.00,1638.00,"Net Banking",Completed,3613.16
ORD0100162,2025-04-30,C03068,"Customer 03068",Regular,Male,46-55,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Ishita,P011,"Wireless Earbuds",Electronics,Audio,1,2299.00,0.03,2230.03,1360.00,870.03,UPI,Completed,2326.36
ORD0100163,2025-04-24,C00024,"Customer 00024",Regular,Male,36-45,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Ishita,P009,"Kids Sandals",Footwear,Kids,3,999.00,0.08,2757.24,1680.00,1077.24,Card,Completed,2868.44
ORD0100164,2025-04-05,C05135,"Customer 05135",Regular,Female,46-55,Kochi,Kerala,South,ST012,"Kochi MG Road",Diya,P002,"Casual Shirt",Apparel,Men,3,1299.00,0.10,3507.30,2280.00,1227.30,Card,Completed,3595.49
ORD0100165,2025-04-03,C00676,"Customer 00676",Corporate,Female,18-25,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Vikram,P004,"Women Kurti",Apparel,Women,1,1199.00,0.05,1139.05,690.00,449.05,Card,Completed,1229.76
ORD0100166,2025-04-12,C02395,"Customer 02395",Regular,Male,18-25,Pune,Maharashtra,West,ST002,"Pune FC Road",Aarav,P005,"Women Handbag",Accessories,Women,2,1799.00,0.00,3598.00,1960.00,1638.00,Wallet,Completed,3574.85
ORD0100167,2025-04-08,C04268,"Customer 04268",Regular,Female,36-45,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Diya,P018,Sunglasses,Accessories,Unisex,1,999.00,0.05,949.05,520.00,429.05,Unknown,Completed,980.36
ORD0100168,2025-04-22,C03399,"Customer 03399",Corporate,Male,36-45,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Ananya,P004,"Women Kurti",Apparel,Women,2,1199.00,0.00,2398.00,1380.00,1018.00,Wallet,Completed,2512.25
ORD0100169,2025-04-27,C02760,"Customer 02760",Corporate,Other,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Ananya,P005,"Women Handbag",Accessories,Women,1,1799.00,0.03,1745.03,980.00,765.03,UPI,Completed,1710.42
ORD0100170,2025-04-03,C00489,"Customer 00489",Regular,Female,36-45,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Diya,P007,"Running Shoes",Footwear,Sports,3,2499.00,0.00,7497.00,4500.00,2997.00,Card,Completed,7445.63
ORD0100171,2025-04-01,C01486,"Customer 01486",Regular,Male,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Meera,P012,"Smart Watch",Electronics,Wearables,1,3499.00,0.08,3219.08,2130.00,1089.08,Card,Returned,3460.73
ORD0100172,2025-04-03,C03660,"Customer 03660",Regular,Female,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Rohan,P002,"Casual Shirt",Apparel,Men,1,1299.00,0.05,1234.05,760.00,474.05,UPI,Completed,1141.70
ORD0100173,2025-04-05,C03236,"Customer 03236",Regular,Female,36-45,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Rohan,P019,"Table Lamp","Home & Lifestyle",Home,1,1299.00,0.05,1234.05,710.00,524.05,Wallet,Completed,1201.53
ORD0100174,2025-04-15,C02420,"Customer 02420",Regular,Male,26-35,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Meera,P017,"Travel Trolley",Bags,Unisex,1,3999.00,0.05,3799.05,2450.00,1349.05,Cash,Completed,3790.67
ORD0100175,2025-04-14,C03496,"Customer 03496",Regular,Female,36-45,Kolkata,"West Bengal",East,ST013,"Kolkata Park Street",Vikram,P010,"Bluetooth Speaker",Electronics,Audio,2,1599.00,0.00,3198.00,1840.00,1358.00,Card,Completed,2942.91
ORD0100176,2025-04-03,C00757,"Customer 00757",Corporate,Male,26-35,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Diya,P013,"Yoga Mat","Sports & Fitness",Fitness,1,699.00,0.03,678.03,360.00,318.03,Cash,Completed,721.33
ORD0100177,2025-04-01,C02525,"Customer 02525",Regular,Female,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Kabir,P001,"Premium T-Shirt",Apparel,Men,2,899.00,0.05,1708.10,1040.00,668.10,Card,Completed,1649.68
ORD0100178,2025-04-05,C04251,"Customer 04251",Corporate,Male,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Aarav,P006,"Leather Wallet",Accessories,Men,1,799.00,0.05,759.05,420.00,339.05,UPI,Completed,729.62
ORD0100179,2025-04-26,C00257,"Customer 00257",Corporate,Male,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Meera,P015,"Water Bottle","Home & Lifestyle",Lifestyle,2,499.00,0.08,918.16,440.00,478.16,Card,Completed,965.22
ORD0100180,2025-04-23,C01780,"Customer 01780",Corporate,Male,18-25,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Ishita,P001,"Premium T-Shirt",Apparel,Men,2,899.00,0.03,1744.06,1040.00,704.06,Card,Completed,1682.11
ORD0100181,2025-04-14,C04770,"Customer 04770",Regular,Male,36-45,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Meera,P005,"Women Handbag",Accessories,Women,5,1799.00,0.08,8275.40,4900.00,3375.40,Wallet,Completed,8484.10
ORD0100182,2025-04-07,C02116,"Customer 02116",Corporate,Female,46-55,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Meera,P011,"Wireless Earbuds",Electronics,Audio,5,2299.00,0.03,11150.15,6800.00,4350.15,UPI,Completed,11723.72
ORD0100183,2025-04-27,C03349,"Customer 03349",Regular,Male,26-35,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Vikram,P004,"Women Kurti",Apparel,Women,3,1199.00,0.05,3417.15,2070.00,1347.15,Card,Completed,3577.06
ORD0100184,2025-04-09,C04769,"Customer 04769",Regular,Male,18-25,Bengaluru,Karnataka,South,ST009,"Bengaluru Indiranagar",Vikram,P019,"Table Lamp","Home & Lifestyle",Home,2,1299.00,0.03,2520.06,1420.00,1100.06,UPI,Completed,2633.75
ORD0100185,2025-04-15,C01473,"Customer 01473",Regular,Female,56+,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Meera,P002,"Casual Shirt",Apparel,Men,1,1299.00,0.10,1169.10,760.00,409.10,UPI,Completed,1092.15
ORD0100186,2025-04-15,C00259,"Customer 00259",Regular,Female,26-35,Delhi,Delhi,North,ST005,"Delhi South Ex",Rohan,P015,"Water Bottle","Home & Lifestyle",Lifestyle,2,499.00,0.00,998.00,440.00,558.00,Card,Completed,930.91
ORD0100187,2025-04-26,C04076,"Customer 04076",Corporate,Female,18-25,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Diya,P009,"Kids Sandals",Footwear,Kids,4,999.00,0.05,3796.20,2240.00,1556.20,UPI,Completed,3678.83
ORD0100188,2025-04-10,C00307,"Customer 00307",Corporate,Female,26-35,Pune,Maharashtra,West,ST002,"Pune FC Road",Meera,P015,"Water Bottle","Home & Lifestyle",Lifestyle,1,499.00,0.05,474.05,220.00,254.05,Cash,Completed,438.85
ORD0100189,2025-04-28,C01119,"Customer 01119",Regular,Female,36-45,Chennai,"Tamil Nadu",South,ST010,"Chennai Anna Nagar",Meera,P005,"Women Handbag",Accessories,Women,2,1799.00,0.00,3598.00,1960.00,1638.00,Card,Completed,3598.25
ORD0100190,2025-04-13,C03018,"Customer 03018",Regular,Male,26-35,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Ananya,P009,"Kids Sandals",Footwear,Kids,1,999.00,0.00,999.00,560.00,439.00,UPI,Completed,982.18
ORD0100191,2025-04-19,C04342,"Customer 04342",Regular,Male,36-45,Ranchi,Jharkhand,East,ST016,"Ranchi Main Road",Meera,P017,"Travel Trolley",Bags,Unisex,2,3999.00,0.08,7358.16,4900.00,2458.16,Card,Completed,7425.30
ORD0100192,2025-04-07,C02781,"Customer 02781",Regular,Other,26-35,Ahmedabad,Gujarat,West,ST003,"Ahmedabad CG Road",Kabir,P008,"Casual Sneakers",Footwear,Unisex,2,2199.00,0.00,4398.00,2600.00,1798.00,UPI,Completed,4256.41
ORD0100193,2025-04-17,C01659,"Customer 01659",Corporate,Male,18-25,Kochi,Kerala,South,ST012,"Kochi MG Road",Kabir,P006,"Leather Wallet",Accessories,Men,2,799.00,0.00,1598.00,840.00,758.00,"Net Banking",Completed,1594.36
ORD0100194,2025-04-20,C00187,"Customer 00187",Regular,Male,26-35,Lucknow,"Uttar Pradesh",North,ST008,"Lucknow Hazratganj",Aarav,P010,"Bluetooth Speaker",Electronics,Audio,2,1599.00,0.15,2718.30,1840.00,878.30,UPI,Completed,2646.43
ORD0100195,2025-04-29,C01798,"Customer 01798",Corporate,Male,36-45,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Diya,P014,"Fitness Band","Sports & Fitness",Fitness,4,1899.00,0.05,7216.20,4480.00,2736.20,UPI,Completed,6864.29
ORD0100196,2025-04-04,C00925,"Customer 00925",Regular,Male,36-45,Pune,Maharashtra,West,ST002,"Pune FC Road",Meera,P008,"Casual Sneakers",Footwear,Unisex,2,2199.00,0.03,4266.06,2600.00,1666.06,Card,Completed,4368.01
ORD0100197,2025-04-30,C00785,"Customer 00785",Regular,Female,18-25,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Aarav,P019,"Table Lamp","Home & Lifestyle",Home,3,1299.00,0.05,3702.15,2130.00,1572.15,Wallet,Returned,3804.88
ORD0100198,2025-04-05,C03445,"Customer 03445",Regular,Female,18-25,Surat,Gujarat,West,ST004,"Surat Ring Road",Vikram,P005,"Women Handbag",Accessories,Women,1,1799.00,0.05,1709.05,980.00,729.05,"Net Banking",Completed,1799.08
ORD0100199,2025-04-23,C03197,"Customer 03197",Regular,Female,36-45,Gurugram,Haryana,North,ST006,"Gurugram Sector 29",Ishita,P008,"Casual Sneakers",Footwear,Unisex,1,2199.00,0.08,2023.08,1300.00,723.08,UPI,Completed,2144.38
ORD0100200,2025-04-07,C01361,"Customer 01361",Regular,Female,46-55,Mumbai,Maharashtra,West,ST001,"Mumbai Central",Aarav,P015,"Water Bottle","Home & Lifestyle",Lifestyle,2,499.00,0.08,918.16,440.00,478.16,UPI,Completed,948.20
ORD0100201,2025-04-13,C00341,"Customer 00341",Corporate,Male,26-35,Kochi,Kerala,South,ST012,"Kochi MG Road",Ishita,P013,"Yoga Mat","Sports & Fitness",Fitness,1,699.00,0.08,643.08,360.00,283.08,Card,Completed,662.37
ORD0100202,2025-04-15,C00563,"Customer 00563",Corporate,Male,36-45,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Ishita,P017,"Travel Trolley",Bags,Unisex,1,3999.00,0.00,3999.00,2450.00,1549.00,Cash,Completed,3715.34
ORD0100203,2025-04-11,C04747,"Customer 04747",Regular,Other,18-25,Hyderabad,Telangana,South,ST011,"Hyderabad Banjara Hills",Diya,P020,"Cushion Set","Home & Lifestyle",Home,2,799.00,0.05,1518.10,820.00,698.10,UPI,Completed,1423.32
